rx_id,physician_id,drug_name,manufacturer,year,total_claims,total_day_supply,total_drug_cost_usd,received_payment,total_payment_usd
34006,NPI4433874855,Humira,AbbVie,2021,284,7843,54553.64064924623,0,0.0
34007,NPI4433874855,Humira,AbbVie,2022,257,7843,58592.29446885473,0,0.0
34008,NPI4433874855,Humira,AbbVie,2023,221,7843,55887.269257007545,0,0.0
34009,NPI4433874855,Entresto,Novartis,2021,30,891,3055.4313442408315,0,0.0
34010,NPI4433874855,Entresto,Novartis,2022,27,891,2492.892893694374,0,0.0
34011,NPI4433874855,Entresto,Novartis,2023,29,891,2456.6639608095034,0,0.0
34012,NPI4433874855,Trulicity,Eli Lilly,2021,183,8694,55106.875192762505,0,0.0
34013,NPI4433874855,Trulicity,Eli Lilly,2022,235,8694,66928.90810438094,0,0.0
34014,NPI4433874855,Trulicity,Eli Lilly,2023,211,8694,55563.1403462606,0,0.0
34015,NPI4433874855,Januvia,Merck,2021,110,2842,20538.296545420453,0,0.0
34016,NPI4433874855,Januvia,Merck,2022,106,2842,18731.87674042941,0,0.0
34017,NPI4433874855,Januvia,Merck,2023,99,2842,16676.60094698388,0,0.0
34018,NPI1245550836,Invega,Johnson & Johnson,2021,35,1736,3823.203673307104,0,0.0
34019,NPI1245550836,Invega,Johnson & Johnson,2022,26,1736,3752.997437134766,0,0.0
34020,NPI1245550836,Invega,Johnson & Johnson,2023,28,1736,3272.4434704086034,0,0.0
34021,NPI1245550836,Xeljanz,Pfizer,2021,39,814,6251.224929321715,0,0.0
34022,NPI1245550836,Xeljanz,Pfizer,2022,41,814,7461.697369007068,0,0.0
34023,NPI1245550836,Xeljanz,Pfizer,2023,36,814,7834.057512538446,0,0.0
34024,NPI1245550836,Stelara,Johnson & Johnson,2021,47,2530,9946.716240498028,0,0.0
34025,NPI1245550836,Stelara,Johnson & Johnson,2022,43,2530,10869.37283338847,0,0.0
34026,NPI1245550836,Stelara,Johnson & Johnson,2023,40,2530,12301.30285766543,0,0.0
34027,NPI1245550836,Opdivo,Bristol-Myers Squibb,2021,82,4446,17570.932107176228,0,0.0
34028,NPI1245550836,Opdivo,Bristol-Myers Squibb,2022,72,4446,16342.336995455194,0,0.0
34029,NPI1245550836,Opdivo,Bristol-Myers Squibb,2023,79,4446,15075.857876623282,0,0.0
34030,NPI1245550836,Trulicity,Eli Lilly,2021,15,832,7770.275384990623,0,0.0
34031,NPI1245550836,Trulicity,Eli Lilly,2022,17,832,6036.140702007468,0,0.0
34032,NPI1245550836,Trulicity,Eli Lilly,2023,14,832,7504.666957072576,0,0.0
34033,NPI1245550836,Xarelto,Johnson & Johnson,2021,39,2695,24623.762966867303,0,0.0
34034,NPI1245550836,Xarelto,Johnson & Johnson,2022,33,2695,22157.800046940436,0,0.0
34035,NPI1245550836,Xarelto,Johnson & Johnson,2023,36,2695,24767.525961412608,0,0.0
34036,NPI1245550836,Gardasil,Merck,2021,99,7700,20521.831810464635,0,0.0
34037,NPI1245550836,Gardasil,Merck,2022,87,7700,21247.991742778464,0,0.0
34038,NPI1245550836,Gardasil,Merck,2023,87,7700,19529.60108385128,0,0.0
34039,NPI1242421888,Keytruda,Merck,2021,117,3808,14078.604142197059,0,0.0
34040,NPI1242421888,Keytruda,Merck,2022,146,3808,14422.35213998191,0,0.0
34041,NPI1242421888,Keytruda,Merck,2023,155,3808,15228.751534518598,0,0.0
34042,NPI1242421888,Opdivo,Bristol-Myers Squibb,2021,97,2604,16179.60775674221,0,0.0
34043,NPI1242421888,Opdivo,Bristol-Myers Squibb,2022,98,2604,14103.192534367721,0,0.0
34044,NPI1242421888,Opdivo,Bristol-Myers Squibb,2023,83,2604,13819.266364428298,0,0.0
34045,NPI1242421888,Jardiance,Boehringer Ingelheim,2021,41,3081,27719.37032718711,0,0.0
34046,NPI1242421888,Jardiance,Boehringer Ingelheim,2022,41,3081,32633.535324616554,0,0.0
34047,NPI1242421888,Jardiance,Boehringer Ingelheim,2023,40,3081,32925.74858372669,0,0.0
34048,NPI1242421888,Januvia,Merck,2021,43,1404,15594.443140739977,0,0.0
34049,NPI1242421888,Januvia,Merck,2022,40,1404,17912.686611231504,0,0.0
34050,NPI1242421888,Januvia,Merck,2023,42,1404,15133.303973274311,0,0.0
34051,NPI1242421888,Xarelto,Johnson & Johnson,2021,30,2822,35584.35469197208,0,0.0
34052,NPI1242421888,Xarelto,Johnson & Johnson,2022,34,2822,31177.314239594976,0,0.0
34053,NPI1242421888,Xarelto,Johnson & Johnson,2023,31,2822,28205.078116245124,0,0.0
34054,NPI5980360344,Opdivo,Bristol-Myers Squibb,2021,16,1170,3424.842242775084,0,0.0
34055,NPI5980360344,Opdivo,Bristol-Myers Squibb,2022,20,1170,2721.2552465232375,0,0.0
34056,NPI5980360344,Opdivo,Bristol-Myers Squibb,2023,17,1170,3594.143063588081,0,0.0
34057,NPI5980360344,Farxiga,AstraZeneca,2021,20,1704,20541.83966142871,0,0.0
34058,NPI5980360344,Farxiga,AstraZeneca,2022,26,1704,18876.54571436865,0,0.0
34059,NPI5980360344,Farxiga,AstraZeneca,2023,23,1704,19035.833785171944,0,0.0
34060,NPI5980360344,Ofev,Boehringer Ingelheim,2021,36,1218,9677.138168598849,0,0.0
34061,NPI5980360344,Ofev,Boehringer Ingelheim,2022,46,1218,8143.849446007257,0,0.0
34062,NPI5980360344,Ofev,Boehringer Ingelheim,2023,45,1218,9515.448405942248,0,0.0
34063,NPI5980360344,Humira,AbbVie,2021,97,4182,20499.221017078893,0,0.0
34064,NPI5980360344,Humira,AbbVie,2022,97,4182,19274.703070477597,0,0.0
34065,NPI5980360344,Humira,AbbVie,2023,108,4182,22454.597503071516,0,0.0
34066,NPI9880407810,Enbrel,Amgen,2021,157,8688,80522.9122837811,0,0.0
34067,NPI9880407810,Enbrel,Amgen,2022,178,8688,68697.02403109314,0,0.0
34068,NPI9880407810,Enbrel,Amgen,2023,175,8688,79594.61518679239,0,0.0
34069,NPI9880407810,Jardiance,Boehringer Ingelheim,2021,29,1144,6319.323107957834,0,0.0
34070,NPI9880407810,Jardiance,Boehringer Ingelheim,2022,28,1144,6774.564678446659,0,0.0
34071,NPI9880407810,Jardiance,Boehringer Ingelheim,2023,29,1144,6216.8296094255675,0,0.0
34072,NPI9880407810,Symbicort,AstraZeneca,2021,77,3569,15825.13258808875,0,0.0
34073,NPI9880407810,Symbicort,AstraZeneca,2022,76,3569,18323.87458526352,0,0.0
34074,NPI9880407810,Symbicort,AstraZeneca,2023,75,3569,17528.281130276166,0,0.0
34075,NPI9880407810,Xarelto,Johnson & Johnson,2021,19,578,3555.7981502050993,0,0.0
34076,NPI9880407810,Xarelto,Johnson & Johnson,2022,19,578,3194.5932239689655,0,0.0
34077,NPI9880407810,Xarelto,Johnson & Johnson,2023,16,578,3041.134366173513,0,0.0
34078,NPI9880407810,Cosentyx,Novartis,2021,44,3645,37057.79569867843,0,0.0
34079,NPI9880407810,Cosentyx,Novartis,2022,45,3645,41839.8634046569,0,0.0
34080,NPI9880407810,Cosentyx,Novartis,2023,44,3645,35565.331791586796,0,0.0
34081,NPI9880407810,Brilinta,AstraZeneca,2021,503,27260,202869.19350084514,0,0.0
34082,NPI9880407810,Brilinta,AstraZeneca,2022,474,27260,162479.36391389108,0,0.0
34083,NPI9880407810,Brilinta,AstraZeneca,2023,449,27260,197443.05806223233,0,0.0
34084,NPI9880407810,Otezla,Amgen,2021,174,9282,70825.34880906009,0,0.0
34085,NPI9880407810,Otezla,Amgen,2022,209,9282,68248.44999746139,0,0.0
34086,NPI9880407810,Otezla,Amgen,2023,193,9282,68543.72484054005,0,0.0
34087,NPI9817961814,Rinvoq,AbbVie,2021,49,2655,27711.67725638667,0,0.0
34088,NPI9817961814,Rinvoq,AbbVie,2022,50,2655,28541.032962344114,0,0.0
34089,NPI9817961814,Rinvoq,AbbVie,2023,47,2655,27306.88236567534,0,0.0
34090,NPI9817961814,Cosentyx,Novartis,2021,1031,56736,271681.540413827,0,0.0
34091,NPI9817961814,Cosentyx,Novartis,2022,1247,56736,247624.44697073582,0,0.0
34092,NPI9817961814,Cosentyx,Novartis,2023,1190,56736,254404.54060948378,0,0.0
34093,NPI9817961814,Verzenio,Eli Lilly,2021,133,7800,14985.908752130536,0,0.0
34094,NPI9817961814,Verzenio,Eli Lilly,2022,128,7800,13529.246039174019,0,0.0
34095,NPI9817961814,Verzenio,Eli Lilly,2023,138,7800,15977.805057725811,0,0.0
34096,NPI9817961814,Brilinta,AstraZeneca,2021,155,5304,31825.317723263423,0,0.0
34097,NPI9817961814,Brilinta,AstraZeneca,2022,130,5304,33024.77838080823,0,0.0
34098,NPI9817961814,Brilinta,AstraZeneca,2023,155,5304,30812.39731557006,0,0.0
34099,NPI9817961814,Xarelto,Johnson & Johnson,2021,188,9648,89198.96064827322,0,0.0
34100,NPI9817961814,Xarelto,Johnson & Johnson,2022,193,9648,97493.15069645975,0,0.0
34101,NPI9817961814,Xarelto,Johnson & Johnson,2023,183,9648,89052.12958844352,0,0.0
34102,NPI9817961814,Symbicort,AstraZeneca,2021,218,9200,64353.61380291309,0,0.0
34103,NPI9817961814,Symbicort,AstraZeneca,2022,263,9200,76852.8258961299,0,0.0
34104,NPI9817961814,Symbicort,AstraZeneca,2023,258,9200,81334.18944885368,0,0.0
34105,NPI9817961814,Gardasil,Merck,2021,245,17316,58493.35211019945,0,0.0
34106,NPI9817961814,Gardasil,Merck,2022,240,17316,64623.504428686196,0,0.0
34107,NPI9817961814,Gardasil,Merck,2023,222,17316,60397.237326793176,0,0.0
34108,NPI4035456750,Keytruda,Merck,2021,65,3922,40036.655072703856,0,0.0
34109,NPI4035456750,Keytruda,Merck,2022,74,3922,36604.84878068562,0,0.0
34110,NPI4035456750,Keytruda,Merck,2023,68,3922,44326.511244619505,0,0.0
34111,NPI4035456750,Cosentyx,Novartis,2021,98,4251,56222.28851133275,0,0.0
34112,NPI4035456750,Cosentyx,Novartis,2022,111,4251,55977.645966504795,0,0.0
34113,NPI4035456750,Cosentyx,Novartis,2023,104,4251,45658.649802815795,0,0.0
34114,NPI4035456750,Symbicort,AstraZeneca,2021,175,7700,70162.55333866892,0,0.0
34115,NPI4035456750,Symbicort,AstraZeneca,2022,175,7700,68805.85471694499,0,0.0
34116,NPI4035456750,Symbicort,AstraZeneca,2023,160,7700,71626.32239297102,0,0.0
34117,NPI4035456750,Eliquis,Pfizer,2021,206,5481,50187.94819903209,0,0.0
34118,NPI4035456750,Eliquis,Pfizer,2022,224,5481,50756.93447242525,0,0.0
34119,NPI4035456750,Eliquis,Pfizer,2023,182,5481,44570.18628031283,0,0.0
34120,NPI5344332842,Repatha,Amgen,2021,42,1833,18119.655135479807,0,0.0
34121,NPI5344332842,Repatha,Amgen,2022,45,1833,14178.877699303475,0,0.0
34122,NPI5344332842,Repatha,Amgen,2023,44,1833,17916.319130508167,0,0.0
34123,NPI5344332842,Pradaxa,Boehringer Ingelheim,2021,277,13892,114773.83265146798,0,0.0
34124,NPI5344332842,Pradaxa,Boehringer Ingelheim,2022,331,13892,141277.111124764,0,0.0
34125,NPI5344332842,Pradaxa,Boehringer Ingelheim,2023,276,13892,121833.32206256985,0,0.0
34126,NPI5344332842,Eliquis,Pfizer,2021,144,3128,14537.921671860682,0,0.0
34127,NPI5344332842,Eliquis,Pfizer,2022,128,3128,13908.91478552431,0,0.0
34128,NPI5344332842,Eliquis,Pfizer,2023,142,3128,14116.618429893117,0,0.0
34129,NPI5344332842,Invega,Johnson & Johnson,2021,17,950,7737.203269618188,0,0.0
34130,NPI5344332842,Invega,Johnson & Johnson,2022,20,950,7728.881653585745,0,0.0
34131,NPI5344332842,Invega,Johnson & Johnson,2023,19,950,6841.457412419839,0,0.0
34132,NPI1904102252,Lyrica,Pfizer,2021,29,2370,9347.887693636994,0,0.0
34133,NPI1904102252,Lyrica,Pfizer,2022,33,2370,9632.57336854943,0,0.0
34134,NPI1904102252,Lyrica,Pfizer,2023,26,2370,9030.158016607333,0,0.0
34135,NPI1904102252,Stelara,Johnson & Johnson,2021,344,9716,72460.81387251793,0,0.0
34136,NPI1904102252,Stelara,Johnson & Johnson,2022,321,9716,81341.22824228133,0,0.0
34137,NPI1904102252,Stelara,Johnson & Johnson,2023,396,9716,71957.18214246468,0,0.0
34138,NPI1904102252,Verzenio,Eli Lilly,2021,7,336,3074.057654308636,0,0.0
34139,NPI1904102252,Verzenio,Eli Lilly,2022,8,336,2630.0956854207984,0,0.0
34140,NPI1904102252,Verzenio,Eli Lilly,2023,7,336,2577.435259494989,0,0.0
34141,NPI1904102252,Entresto,Novartis,2021,305,27666,288534.5258830373,0,0.0
34142,NPI1904102252,Entresto,Novartis,2022,297,27666,257722.37522493483,0,0.0
34143,NPI1904102252,Entresto,Novartis,2023,329,27666,223894.46357534552,0,0.0
34144,NPI1904102252,Repatha,Amgen,2021,64,5208,22368.039665831486,0,0.0
34145,NPI1904102252,Repatha,Amgen,2022,70,5208,17393.459463163945,0,0.0
34146,NPI1904102252,Repatha,Amgen,2023,58,5208,19274.529149470687,0,0.0
34147,NPI5699591703,Symbicort,AstraZeneca,2021,105,8690,29925.909215392996,1,312.17
34148,NPI5699591703,Symbicort,AstraZeneca,2022,116,8690,34702.909257136824,1,312.17
34149,NPI5699591703,Symbicort,AstraZeneca,2023,124,8690,33952.686042995374,1,312.17
34150,NPI5699591703,Rinvoq,AbbVie,2021,19,760,1852.0230856901394,0,0.0
34151,NPI5699591703,Rinvoq,AbbVie,2022,17,760,1799.7297731202336,0,0.0
34152,NPI5699591703,Rinvoq,AbbVie,2023,20,760,2121.1081925236767,0,0.0
34153,NPI5699591703,Xeljanz,Pfizer,2021,42,1421,5465.891346395375,0,0.0
34154,NPI5699591703,Xeljanz,Pfizer,2022,49,1421,5078.4301361434045,0,0.0
34155,NPI5699591703,Xeljanz,Pfizer,2023,51,1421,4677.190592688047,0,0.0
34156,NPI5699591703,Xarelto,Johnson & Johnson,2021,23,768,3142.444481760891,0,0.0
34157,NPI5699591703,Xarelto,Johnson & Johnson,2022,25,768,2445.25712472129,0,0.0
34158,NPI5699591703,Xarelto,Johnson & Johnson,2023,20,768,2425.0782353196782,0,0.0
34159,NPI6397314390,Eliquis,Pfizer,2021,331,20128,147274.77174248858,0,0.0
34160,NPI6397314390,Eliquis,Pfizer,2022,271,20128,182279.72627507473,0,0.0
34161,NPI6397314390,Eliquis,Pfizer,2023,319,20128,164469.1886089087,0,0.0
34162,NPI6397314390,Imbruvica,AbbVie,2021,24,1936,19808.94971038794,0,0.0
34163,NPI6397314390,Imbruvica,AbbVie,2022,23,1936,21609.060165275077,0,0.0
34164,NPI6397314390,Imbruvica,AbbVie,2023,22,1936,17936.0683630186,0,0.0
34165,NPI6397314390,Pradaxa,Boehringer Ingelheim,2021,23,1694,18841.30301379782,0,0.0
34166,NPI6397314390,Pradaxa,Boehringer Ingelheim,2022,20,1694,14344.899305283572,0,0.0
34167,NPI6397314390,Pradaxa,Boehringer Ingelheim,2023,21,1694,16120.74258492603,0,0.0
34168,NPI6397314390,Lyrica,Pfizer,2021,217,9541,120232.65448665708,0,0.0
34169,NPI6397314390,Lyrica,Pfizer,2022,198,9541,106683.44575281361,0,0.0
34170,NPI6397314390,Lyrica,Pfizer,2023,227,9541,115165.63331402883,0,0.0
34171,NPI6397314390,Xarelto,Johnson & Johnson,2021,89,5320,54897.053831875,0,0.0
34172,NPI6397314390,Xarelto,Johnson & Johnson,2022,96,5320,61746.452235086974,0,0.0
34173,NPI6397314390,Xarelto,Johnson & Johnson,2023,89,5320,60228.96789544318,0,0.0
34174,NPI3259554990,Ofev,Boehringer Ingelheim,2021,47,4187,36479.68726824564,0,0.0
34175,NPI3259554990,Ofev,Boehringer Ingelheim,2022,58,4187,38165.2872573888,0,0.0
34176,NPI3259554990,Ofev,Boehringer Ingelheim,2023,58,4187,41023.05545246035,0,0.0
34177,NPI3259554990,Invega,Johnson & Johnson,2021,73,5037,56814.21221151326,0,0.0
34178,NPI3259554990,Invega,Johnson & Johnson,2022,67,5037,49917.871023888176,0,0.0
34179,NPI3259554990,Invega,Johnson & Johnson,2023,68,5037,49591.83724774572,0,0.0
34180,NPI3259554990,Trulicity,Eli Lilly,2021,75,1491,3602.472989842999,0,0.0
34181,NPI3259554990,Trulicity,Eli Lilly,2022,81,1491,4034.1662752455118,0,0.0
34182,NPI3259554990,Trulicity,Eli Lilly,2023,75,1491,4085.1224675301746,0,0.0
34183,NPI3259554990,Jardiance,Boehringer Ingelheim,2021,103,6900,35998.64057315292,0,0.0
34184,NPI3259554990,Jardiance,Boehringer Ingelheim,2022,100,6900,35308.055495351015,0,0.0
34185,NPI3259554990,Jardiance,Boehringer Ingelheim,2023,85,6900,32671.241301191018,0,0.0
34186,NPI6509029922,Trulicity,Eli Lilly,2021,862,43503,519627.49010197027,1,1661.0
34187,NPI6509029922,Trulicity,Eli Lilly,2022,930,43503,531912.4979439743,1,1661.0
34188,NPI6509029922,Trulicity,Eli Lilly,2023,895,43503,565351.1062386819,1,1661.0
34189,NPI6509029922,Xeljanz,Pfizer,2021,43,1892,9846.749194984752,0,0.0
34190,NPI6509029922,Xeljanz,Pfizer,2022,44,1892,10661.037201692438,0,0.0
34191,NPI6509029922,Xeljanz,Pfizer,2023,48,1892,8916.572411916684,0,0.0
34192,NPI6509029922,Januvia,Merck,2021,1389,24520,180607.66586972005,0,0.0
34193,NPI6509029922,Januvia,Merck,2022,1066,24520,141340.7788263192,0,0.0
34194,NPI6509029922,Januvia,Merck,2023,1362,24520,143411.83013230428,0,0.0
34195,NPI6509029922,Farxiga,AstraZeneca,2021,93,9396,95904.4866247666,0,0.0
34196,NPI6509029922,Farxiga,AstraZeneca,2022,96,9396,100070.59923471778,0,0.0
34197,NPI6509029922,Farxiga,AstraZeneca,2023,120,9396,96509.1811586911,0,0.0
34198,NPI6509029922,Imbruvica,AbbVie,2021,21,1140,12485.274104314656,0,0.0
34199,NPI6509029922,Imbruvica,AbbVie,2022,18,1140,13763.334657087342,0,0.0
34200,NPI6509029922,Imbruvica,AbbVie,2023,17,1140,14751.585646730297,0,0.0
34201,NPI6509029922,Invega,Johnson & Johnson,2021,64,4704,37795.43886268359,0,0.0
34202,NPI6509029922,Invega,Johnson & Johnson,2022,54,4704,44383.36661737224,0,0.0
34203,NPI6509029922,Invega,Johnson & Johnson,2023,54,4704,40092.76669114812,0,0.0
34204,NPI9097234764,Entresto,Novartis,2021,37,1326,3681.166896047395,0,0.0
34205,NPI9097234764,Entresto,Novartis,2022,40,1326,3328.754609763517,0,0.0
34206,NPI9097234764,Entresto,Novartis,2023,44,1326,4082.5877281699354,0,0.0
34207,NPI9097234764,Brilinta,AstraZeneca,2021,27,1539,12188.902108136903,0,0.0
34208,NPI9097234764,Brilinta,AstraZeneca,2022,30,1539,12151.10234357517,0,0.0
34209,NPI9097234764,Brilinta,AstraZeneca,2023,23,1539,12279.67318372181,0,0.0
34210,NPI9097234764,Imbruvica,AbbVie,2021,208,12880,108198.66267472303,1,2368.2
34211,NPI9097234764,Imbruvica,AbbVie,2022,158,12880,93853.1036502156,1,2368.2
34212,NPI9097234764,Imbruvica,AbbVie,2023,200,12880,108356.25571852364,1,2368.2
34213,NPI1008598000,Taltz,Eli Lilly,2021,50,3021,29896.46485794656,0,0.0
34214,NPI1008598000,Taltz,Eli Lilly,2022,55,3021,33443.657528219774,0,0.0
34215,NPI1008598000,Taltz,Eli Lilly,2023,53,3021,29309.070352104314,0,0.0
34216,NPI1008598000,Humira,AbbVie,2021,120,10266,20920.02777415053,0,0.0
34217,NPI1008598000,Humira,AbbVie,2022,102,10266,17647.98831810829,0,0.0
34218,NPI1008598000,Humira,AbbVie,2023,118,10266,21543.157601471023,0,0.0
34219,NPI1008598000,Symbicort,AstraZeneca,2021,21,875,4499.71660037984,0,0.0
34220,NPI1008598000,Symbicort,AstraZeneca,2022,21,875,4601.111409034867,0,0.0
34221,NPI1008598000,Symbicort,AstraZeneca,2023,27,875,5047.008959610574,0,0.0
34222,NPI1008598000,Eliquis,Pfizer,2021,56,1664,4257.272653896109,0,0.0
34223,NPI1008598000,Eliquis,Pfizer,2022,62,1664,3835.4965608603425,0,0.0
34224,NPI1008598000,Eliquis,Pfizer,2023,66,1664,4181.084941401409,0,0.0
34225,NPI1008598000,Cosentyx,Novartis,2021,46,4028,41807.7551888365,0,0.0
34226,NPI1008598000,Cosentyx,Novartis,2022,45,4028,40048.84936207409,0,0.0
34227,NPI1008598000,Cosentyx,Novartis,2023,47,4028,37654.51026862311,0,0.0
34228,NPI1008598000,Gardasil,Merck,2021,41,2090,5857.245836052682,0,0.0
34229,NPI1008598000,Gardasil,Merck,2022,35,2090,7549.86269420145,0,0.0
34230,NPI1008598000,Gardasil,Merck,2023,36,2090,5910.326816168066,0,0.0
34231,NPI3060403968,Xeljanz,Pfizer,2021,90,3818,8707.824224076458,0,0.0
34232,NPI3060403968,Xeljanz,Pfizer,2022,84,3818,9468.246574664321,0,0.0
34233,NPI3060403968,Xeljanz,Pfizer,2023,88,3818,9056.380867621621,0,0.0
34234,NPI3060403968,Farxiga,AstraZeneca,2021,46,1378,12574.101082870224,0,0.0
34235,NPI3060403968,Farxiga,AstraZeneca,2022,48,1378,12796.42411596999,0,0.0
34236,NPI3060403968,Farxiga,AstraZeneca,2023,51,1378,11930.324849985675,0,0.0
34237,NPI3060403968,Eliquis,Pfizer,2021,96,5406,45567.04463759556,0,0.0
34238,NPI3060403968,Eliquis,Pfizer,2022,90,5406,38805.4562806283,0,0.0
34239,NPI3060403968,Eliquis,Pfizer,2023,90,5406,38491.70511973009,0,0.0
34240,NPI2889276069,Otezla,Amgen,2021,26,1581,16815.255240484214,0,0.0
34241,NPI2889276069,Otezla,Amgen,2022,28,1581,13634.898623012914,0,0.0
34242,NPI2889276069,Otezla,Amgen,2023,29,1581,17005.815925922543,0,0.0
34243,NPI2889276069,Invega,Johnson & Johnson,2021,88,5133,34652.81414836436,0,0.0
34244,NPI2889276069,Invega,Johnson & Johnson,2022,88,5133,30013.44408793252,0,0.0
34245,NPI2889276069,Invega,Johnson & Johnson,2023,93,5133,35581.06689697076,0,0.0
34246,NPI2114975827,Brilinta,AstraZeneca,2021,456,24700,193547.98828434653,0,0.0
34247,NPI2114975827,Brilinta,AstraZeneca,2022,534,24700,173655.8122158393,0,0.0
34248,NPI2114975827,Brilinta,AstraZeneca,2023,408,24700,208664.05930156837,0,0.0
34249,NPI2114975827,Zolgensma,Novartis,2021,43,1365,10779.306331522372,0,0.0
34250,NPI2114975827,Zolgensma,Novartis,2022,42,1365,9172.74674122635,0,0.0
34251,NPI2114975827,Zolgensma,Novartis,2023,41,1365,11132.431582549165,0,0.0
34252,NPI2494910914,Cosentyx,Novartis,2021,210,17220,91888.07960350135,0,0.0
34253,NPI2494910914,Cosentyx,Novartis,2022,207,17220,94438.55425416054,0,0.0
34254,NPI2494910914,Cosentyx,Novartis,2023,200,17220,73958.10238911603,0,0.0
34255,NPI2494910914,Revlimid,Bristol-Myers Squibb,2021,625,26688,279074.23612181295,0,0.0
34256,NPI2494910914,Revlimid,Bristol-Myers Squibb,2022,637,26688,258316.345068095,0,0.0
34257,NPI2494910914,Revlimid,Bristol-Myers Squibb,2023,510,26688,256726.04738391173,0,0.0
34258,NPI6633212907,Xeljanz,Pfizer,2021,36,2772,17322.432683642477,0,0.0
34259,NPI6633212907,Xeljanz,Pfizer,2022,37,2772,17804.644084799616,0,0.0
34260,NPI6633212907,Xeljanz,Pfizer,2023,46,2772,18320.924807540625,0,0.0
34261,NPI6633212907,Januvia,Merck,2021,115,9078,121215.10950425887,0,0.0
34262,NPI6633212907,Januvia,Merck,2022,91,9078,120578.49346279723,0,0.0
34263,NPI6633212907,Januvia,Merck,2023,111,9078,101254.50595421424,0,0.0
34264,NPI6633212907,Invega,Johnson & Johnson,2021,93,2580,26858.16590768567,0,0.0
34265,NPI6633212907,Invega,Johnson & Johnson,2022,85,2580,26283.494612432296,0,0.0
34266,NPI6633212907,Invega,Johnson & Johnson,2023,86,2580,31919.298452434166,0,0.0
34267,NPI6633212907,Jardiance,Boehringer Ingelheim,2021,31,2178,21872.072005569556,0,0.0
34268,NPI6633212907,Jardiance,Boehringer Ingelheim,2022,30,2178,19576.32396939696,0,0.0
34269,NPI6633212907,Jardiance,Boehringer Ingelheim,2023,31,2178,21063.610743091893,0,0.0
34270,NPI1924249511,Humira,AbbVie,2021,50,1122,1999.194757413538,0,0.0
34271,NPI1924249511,Humira,AbbVie,2022,44,1122,2487.5090259148565,0,0.0
34272,NPI1924249511,Humira,AbbVie,2023,58,1122,2046.6834723816567,0,0.0
34273,NPI1924249511,Rinvoq,AbbVie,2021,16,340,3697.8262732425105,0,0.0
34274,NPI1924249511,Rinvoq,AbbVie,2022,17,340,4339.010019530571,0,0.0
34275,NPI1924249511,Rinvoq,AbbVie,2023,18,340,3660.6166761133204,0,0.0
34276,NPI7646784480,Xarelto,Johnson & Johnson,2021,235,6417,76143.81266276434,0,0.0
34277,NPI7646784480,Xarelto,Johnson & Johnson,2022,215,6417,72832.03685949797,0,0.0
34278,NPI7646784480,Xarelto,Johnson & Johnson,2023,203,6417,72681.29482030144,0,0.0
34279,NPI7646784480,Invega,Johnson & Johnson,2021,27,2170,10383.33712933899,0,0.0
34280,NPI7646784480,Invega,Johnson & Johnson,2022,31,2170,10206.178270598193,0,0.0
34281,NPI7646784480,Invega,Johnson & Johnson,2023,34,2170,9468.411068912057,0,0.0
34282,NPI7646784480,Pradaxa,Boehringer Ingelheim,2021,17,1501,15267.029243278977,0,0.0
34283,NPI7646784480,Pradaxa,Boehringer Ingelheim,2022,18,1501,13833.570685519677,0,0.0
34284,NPI7646784480,Pradaxa,Boehringer Ingelheim,2023,19,1501,13359.064024412071,0,0.0
