payment_id,physician_id,company,drug_name,category,amount_usd,year
8664,NPI3317229038,Bristol-Myers Squibb,Eliquis,Food and Beverage,33.38,2021
8665,NPI4606480067,Johnson & Johnson,Xarelto,Consulting Fee,1783.14,2020
8666,NPI6725547397,AstraZeneca,Symbicort,Speaker Fee,5355.9,2020
8667,NPI6725547397,Merck,Gardasil,Travel and Lodging,228.83,2020
8668,NPI9850418659,AstraZeneca,Brilinta,Food and Beverage,6.3,2023
8669,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,17.65,2021
8670,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,31.7,2021
8671,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,21.11,2023
8672,NPI9062150470,Eli Lilly,Trulicity,Education,738.8,2021
8673,NPI9062150470,Eli Lilly,Verzenio,Grant,20652.79,2022
8674,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,19.39,2022
8675,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,12.72,2023
8676,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,35.42,2019
8677,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,35.5,2022
8678,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,24.63,2021
8679,NPI9062150470,Eli Lilly,Trulicity,Speaker Fee,576.64,2021
8680,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,8.95,2021
8681,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,11.15,2020
8682,NPI9062150470,Eli Lilly,Taltz,Food and Beverage,9.2,2022
8683,NPI9062150470,Eli Lilly,Trulicity,Speaker Fee,1952.39,2019
8684,NPI9062150470,Eli Lilly,Trulicity,Food and Beverage,74.99,2019
8685,NPI9062150470,Eli Lilly,Verzenio,Speaker Fee,1175.53,2019
8686,NPI9062150470,Eli Lilly,Trulicity,Food and Beverage,35.89,2022
8687,NPI9062150470,Eli Lilly,Trulicity,Food and Beverage,19.82,2022
8688,NPI9062150470,Eli Lilly,Verzenio,Food and Beverage,10.76,2022
8689,NPI9062150470,Eli Lilly,Taltz,Travel and Lodging,401.97,2019
8690,NPI7318941106,Novartis,Cosentyx,Food and Beverage,15.83,2019
8691,NPI7318941106,Novartis,Cosentyx,Travel and Lodging,187.43,2023
8692,NPI7318941106,Novartis,Cosentyx,Food and Beverage,14.99,2021
8693,NPI7318941106,Novartis,Cosentyx,Food and Beverage,22.95,2023
8694,NPI7318941106,Novartis,Entresto,Food and Beverage,74.61,2023
8695,NPI7318941106,Novartis,Zolgensma,Food and Beverage,4.51,2023
8696,NPI7318941106,Novartis,Zolgensma,Food and Beverage,156.32,2022
8697,NPI7318941106,Novartis,Entresto,Food and Beverage,56.98,2021
8698,NPI9915381359,Merck,Januvia,Food and Beverage,5.09,2020
8699,NPI9915381359,Pfizer,Eliquis,Food and Beverage,10.23,2023
8700,NPI9915381359,Pfizer,Xeljanz,Food and Beverage,19.04,2021
8701,NPI9915381359,Pfizer,Eliquis,Travel and Lodging,180.84,2019
8702,NPI9915381359,Pfizer,Eliquis,Food and Beverage,19.37,2021
8703,NPI9915381359,Merck,Gardasil,Speaker Fee,780.84,2021
8704,NPI9915381359,Pfizer,Xeljanz,Grant,31079.32,2019
8705,NPI9915381359,Merck,Januvia,Food and Beverage,33.71,2021
8706,NPI7505454357,Boehringer Ingelheim,Jardiance,Food and Beverage,10.09,2020
8707,NPI7505454357,Bristol-Myers Squibb,Opdivo,Grant,83648.59,2023
8708,NPI4053260110,AbbVie,Humira,Food and Beverage,5.83,2022
8709,NPI4053260110,Novartis,Cosentyx,Food and Beverage,20.06,2020
8710,NPI4053260110,Pfizer,Xeljanz,Food and Beverage,49.6,2023
8711,NPI4053260110,Novartis,Cosentyx,Food and Beverage,34.88,2021
8712,NPI4053260110,Novartis,Entresto,Food and Beverage,29.11,2023
8713,NPI4053260110,AbbVie,Humira,Food and Beverage,21.37,2020
8714,NPI4053260110,Pfizer,Xeljanz,Speaker Fee,5570.93,2022
8715,NPI6410963196,Johnson & Johnson,Invega,Food and Beverage,22.52,2022
8716,NPI6410963196,Johnson & Johnson,Xarelto,Education,475.96,2020
8717,NPI6410963196,Johnson & Johnson,Stelara,Food and Beverage,8.71,2022
8718,NPI6410963196,Johnson & Johnson,Invega,Food and Beverage,4.12,2022
8719,NPI6410963196,Johnson & Johnson,Stelara,Food and Beverage,87.45,2021
8720,NPI6410963196,Johnson & Johnson,Stelara,Food and Beverage,12.15,2019
8721,NPI6410963196,Johnson & Johnson,Invega,Consulting Fee,530.24,2020
8722,NPI1717899782,Pfizer,Eliquis,Food and Beverage,32.56,2022
8723,NPI1717899782,Pfizer,Lyrica,Food and Beverage,26.74,2022
8724,NPI1717899782,Pfizer,Lyrica,Food and Beverage,25.52,2019
8725,NPI1717899782,Johnson & Johnson,Invega,Speaker Fee,4878.34,2019
8726,NPI1717899782,Johnson & Johnson,Xarelto,Food and Beverage,25.89,2023
8727,NPI1717899782,Pfizer,Eliquis,Speaker Fee,2768.59,2022
8728,NPI2995142411,Amgen,Enbrel,Speaker Fee,983.26,2023
8729,NPI2995142411,Eli Lilly,Trulicity,Travel and Lodging,585.29,2021
8730,NPI2995142411,Amgen,Enbrel,Food and Beverage,8.16,2019
8731,NPI2995142411,Amgen,Otezla,Food and Beverage,7.9,2023
8732,NPI2995142411,Eli Lilly,Trulicity,Travel and Lodging,84.77,2022
8733,NPI2995142411,Amgen,Enbrel,Food and Beverage,12.56,2023
8734,NPI2995142411,Amgen,Enbrel,Royalty or License,2714.14,2022
8735,NPI2995142411,Eli Lilly,Verzenio,Consulting Fee,1487.0,2021
8736,NPI2995142411,Eli Lilly,Taltz,Food and Beverage,19.26,2020
8737,NPI2995142411,Eli Lilly,Trulicity,Education,1149.38,2023
8738,NPI2995142411,Eli Lilly,Taltz,Education,1045.0,2021
8739,NPI2995142411,Eli Lilly,Trulicity,Travel and Lodging,736.99,2019
8740,NPI2995142411,Amgen,Enbrel,Food and Beverage,25.3,2021
8741,NPI2995142411,Amgen,Enbrel,Food and Beverage,32.82,2021
8742,NPI2995142411,Amgen,Repatha,Food and Beverage,16.51,2020
8743,NPI2995142411,Amgen,Enbrel,Food and Beverage,6.17,2019
8744,NPI2995142411,Eli Lilly,Taltz,Food and Beverage,18.77,2023
8745,NPI2995142411,Eli Lilly,Trulicity,Travel and Lodging,738.31,2022
8746,NPI2995142411,Amgen,Otezla,Royalty or License,17625.92,2023
8747,NPI2995142411,Amgen,Repatha,Food and Beverage,6.0,2022
8748,NPI2995142411,Eli Lilly,Taltz,Food and Beverage,56.73,2022
8749,NPI2995142411,Eli Lilly,Taltz,Food and Beverage,5.89,2021
8750,NPI2995142411,Amgen,Repatha,Food and Beverage,60.15,2023
8751,NPI2995142411,Amgen,Repatha,Education,575.23,2023
8752,NPI4757862122,Novartis,Entresto,Food and Beverage,42.72,2019
8753,NPI4757862122,AstraZeneca,Symbicort,Food and Beverage,56.51,2021
8754,NPI4757862122,Novartis,Zolgensma,Food and Beverage,15.22,2022
8755,NPI4757862122,Novartis,Cosentyx,Food and Beverage,15.05,2022
8756,NPI2816366441,Boehringer Ingelheim,Jardiance,Food and Beverage,48.81,2022
8757,NPI2816366441,Boehringer Ingelheim,Jardiance,Food and Beverage,8.15,2021
8758,NPI2816366441,Boehringer Ingelheim,Pradaxa,Speaker Fee,4338.38,2023
8759,NPI2816366441,Boehringer Ingelheim,Jardiance,Food and Beverage,11.0,2023
8760,NPI2816366441,Boehringer Ingelheim,Ofev,Food and Beverage,80.39,2023
8761,NPI2816366441,Boehringer Ingelheim,Pradaxa,Gift,38.28,2020
8762,NPI2816366441,Boehringer Ingelheim,Pradaxa,Food and Beverage,63.94,2020
8763,NPI9581509132,Pfizer,Eliquis,Food and Beverage,15.24,2022
8764,NPI9581509132,Johnson & Johnson,Invega,Consulting Fee,2759.2,2023
8765,NPI9581509132,Pfizer,Eliquis,Speaker Fee,2373.45,2019
8766,NPI9581509132,Eli Lilly,Taltz,Food and Beverage,37.29,2022
8767,NPI9581509132,Eli Lilly,Trulicity,Food and Beverage,24.42,2020
8768,NPI9581509132,Eli Lilly,Trulicity,Food and Beverage,9.18,2021
8769,NPI9581509132,Johnson & Johnson,Invega,Speaker Fee,11694.11,2020
8770,NPI9581509132,Pfizer,Xeljanz,Speaker Fee,2441.36,2022
8771,NPI9960377739,Novartis,Cosentyx,Consulting Fee,4434.35,2021
8772,NPI4338423280,AstraZeneca,Brilinta,Food and Beverage,18.9,2019
8773,NPI4338423280,AstraZeneca,Farxiga,Consulting Fee,1865.03,2019
8774,NPI7383060873,AbbVie,Humira,Royalty or License,7453.43,2022
8775,NPI7383060873,Johnson & Johnson,Invega,Food and Beverage,63.83,2023
8776,NPI7383060873,AbbVie,Humira,Food and Beverage,10.16,2021
8777,NPI7383060873,Johnson & Johnson,Stelara,Food and Beverage,4.14,2022
8778,NPI4669936575,Novartis,Zolgensma,Education,485.76,2019
8779,NPI4669936575,Novartis,Entresto,Food and Beverage,63.2,2021
8780,NPI4669936575,Novartis,Cosentyx,Food and Beverage,21.5,2023
8781,NPI4669936575,Novartis,Zolgensma,Food and Beverage,25.14,2023
8782,NPI4669936575,Novartis,Cosentyx,Speaker Fee,569.06,2022
8783,NPI4669936575,Novartis,Entresto,Food and Beverage,10.04,2022
8784,NPI4669936575,Novartis,Cosentyx,Food and Beverage,9.23,2021
8785,NPI4669936575,Novartis,Zolgensma,Food and Beverage,9.51,2023
8786,NPI4669936575,Novartis,Zolgensma,Food and Beverage,19.11,2021
8787,NPI4669936575,Novartis,Cosentyx,Food and Beverage,11.25,2021
8788,NPI4669936575,Novartis,Zolgensma,Travel and Lodging,566.32,2022
8789,NPI4669936575,Novartis,Entresto,Grant,19585.26,2022
8790,NPI4669936575,Novartis,Entresto,Food and Beverage,7.6,2021
8791,NPI4669936575,Novartis,Zolgensma,Food and Beverage,31.34,2023
8792,NPI2255582839,Boehringer Ingelheim,Ofev,Consulting Fee,3957.88,2021
8793,NPI3100345288,AbbVie,Rinvoq,Food and Beverage,28.97,2023
8794,NPI3100345288,AbbVie,Rinvoq,Consulting Fee,5881.75,2020
8795,NPI3100345288,Eli Lilly,Taltz,Food and Beverage,7.04,2023
8796,NPI3100345288,Eli Lilly,Trulicity,Food and Beverage,23.82,2023
8797,NPI3100345288,Eli Lilly,Trulicity,Speaker Fee,778.72,2022
8798,NPI3100345288,Eli Lilly,Verzenio,Speaker Fee,4518.63,2023
8799,NPI3952703983,Bristol-Myers Squibb,Eliquis,Consulting Fee,2835.23,2019
8800,NPI3952703983,AbbVie,Humira,Food and Beverage,5.12,2022
8801,NPI3952703983,AbbVie,Humira,Food and Beverage,19.39,2019
8802,NPI2935195195,Johnson & Johnson,Xarelto,Food and Beverage,8.29,2020
8803,NPI2935195195,Johnson & Johnson,Xarelto,Food and Beverage,26.73,2023
8804,NPI2935195195,Johnson & Johnson,Invega,Consulting Fee,1540.67,2023
8805,NPI2935195195,Johnson & Johnson,Xarelto,Speaker Fee,11640.87,2020
8806,NPI9151813285,Eli Lilly,Taltz,Food and Beverage,35.43,2022
8807,NPI9151813285,Bristol-Myers Squibb,Opdivo,Food and Beverage,5.53,2019
8808,NPI9151813285,Eli Lilly,Taltz,Food and Beverage,22.69,2022
8809,NPI9151813285,Eli Lilly,Taltz,Education,1249.66,2023
8810,NPI9151813285,Eli Lilly,Verzenio,Food and Beverage,38.22,2019
8811,NPI9151813285,Bristol-Myers Squibb,Revlimid,Food and Beverage,4.98,2021
8812,NPI9151813285,Eli Lilly,Taltz,Consulting Fee,1830.62,2023
8813,NPI9151813285,Eli Lilly,Trulicity,Food and Beverage,26.15,2021
8814,NPI9151813285,Eli Lilly,Verzenio,Speaker Fee,4361.86,2022
8815,NPI1766995081,Bristol-Myers Squibb,Revlimid,Consulting Fee,3470.76,2019
8816,NPI1766995081,Eli Lilly,Verzenio,Food and Beverage,50.39,2023
8817,NPI1766995081,Eli Lilly,Verzenio,Education,350.48,2020
8818,NPI1766995081,Bristol-Myers Squibb,Eliquis,Food and Beverage,4.72,2019
8819,NPI1766995081,Bristol-Myers Squibb,Opdivo,Speaker Fee,2285.52,2021
8820,NPI1766995081,Eli Lilly,Taltz,Speaker Fee,585.63,2023
8821,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,23.24,2022
8822,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,96.37,2022
8823,NPI3922809793,Eli Lilly,Taltz,Food and Beverage,11.68,2022
8824,NPI3922809793,Eli Lilly,Taltz,Food and Beverage,17.92,2022
8825,NPI3922809793,Eli Lilly,Trulicity,Food and Beverage,54.42,2019
8826,NPI3922809793,Eli Lilly,Taltz,Food and Beverage,14.57,2023
8827,NPI3922809793,Eli Lilly,Taltz,Speaker Fee,682.09,2022
8828,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,31.25,2022
8829,NPI3922809793,Eli Lilly,Trulicity,Food and Beverage,11.08,2023
8830,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,36.49,2022
8831,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,15.48,2022
8832,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,31.72,2020
8833,NPI3922809793,Eli Lilly,Trulicity,Food and Beverage,52.46,2020
8834,NPI3922809793,Eli Lilly,Verzenio,Food and Beverage,50.95,2019
8835,NPI4190613905,Amgen,Otezla,Food and Beverage,19.53,2022
8836,NPI4190613905,Novartis,Entresto,Education,237.99,2023
8837,NPI4190613905,Novartis,Entresto,Research,15582.18,2020
8838,NPI4190613905,Amgen,Repatha,Consulting Fee,891.51,2020
8839,NPI4190613905,Novartis,Cosentyx,Food and Beverage,6.0,2023
8840,NPI4190613905,Novartis,Cosentyx,Food and Beverage,7.59,2022
8841,NPI4190613905,Novartis,Entresto,Food and Beverage,47.11,2019
8842,NPI1390780542,Boehringer Ingelheim,Pradaxa,Food and Beverage,42.37,2022
8843,NPI1390780542,Boehringer Ingelheim,Jardiance,Food and Beverage,18.98,2023
8844,NPI1390780542,Boehringer Ingelheim,Pradaxa,Food and Beverage,15.75,2022
8845,NPI1390780542,Boehringer Ingelheim,Jardiance,Food and Beverage,10.67,2023
8846,NPI1390780542,Eli Lilly,Taltz,Food and Beverage,19.06,2021
8847,NPI1390780542,Eli Lilly,Taltz,Food and Beverage,32.66,2021
8848,NPI1390780542,Eli Lilly,Trulicity,Food and Beverage,8.13,2022
8849,NPI1390780542,Eli Lilly,Taltz,Food and Beverage,14.95,2022
8850,NPI1390780542,Eli Lilly,Taltz,Grant,97939.92,2023
8851,NPI1390780542,Eli Lilly,Trulicity,Food and Beverage,13.14,2022
8852,NPI6837126699,Eli Lilly,Taltz,Food and Beverage,10.11,2021
8853,NPI6071309213,AbbVie,Rinvoq,Food and Beverage,14.5,2020
8854,NPI7128696392,Amgen,Repatha,Food and Beverage,7.11,2020
8855,NPI6105320341,AstraZeneca,Brilinta,Speaker Fee,2087.06,2022
8856,NPI6105320341,Merck,Januvia,Travel and Lodging,91.06,2020
8857,NPI6105320341,AstraZeneca,Brilinta,Grant,47541.05,2019
8858,NPI6105320341,AstraZeneca,Farxiga,Speaker Fee,1263.86,2019
8859,NPI6105320341,Merck,Januvia,Food and Beverage,49.82,2019
8860,NPI6105320341,AstraZeneca,Brilinta,Food and Beverage,27.3,2021
8861,NPI6105320341,AstraZeneca,Brilinta,Research,28403.97,2019
8862,NPI6105320341,AstraZeneca,Brilinta,Food and Beverage,10.26,2021
8863,NPI4151273880,Novartis,Cosentyx,Food and Beverage,7.63,2021
8864,NPI3037916710,Merck,Gardasil,Speaker Fee,2731.2,2021
8865,NPI3037916710,Amgen,Otezla,Food and Beverage,59.04,2019
8866,NPI3037916710,Amgen,Otezla,Food and Beverage,21.54,2022
8867,NPI1978453357,AbbVie,Rinvoq,Food and Beverage,12.78,2022
8868,NPI1978453357,AbbVie,Rinvoq,Food and Beverage,15.69,2022
8869,NPI1978453357,AbbVie,Imbruvica,Food and Beverage,18.28,2021
8870,NPI1978453357,AbbVie,Imbruvica,Food and Beverage,9.33,2022
8871,NPI1978453357,AbbVie,Rinvoq,Research,5370.72,2023
8872,NPI1978453357,AbbVie,Rinvoq,Travel and Lodging,45.25,2019
8873,NPI1978453357,AbbVie,Imbruvica,Food and Beverage,13.51,2019
8874,NPI1978453357,AbbVie,Imbruvica,Speaker Fee,1025.65,2022
8875,NPI1978453357,AbbVie,Imbruvica,Food and Beverage,36.0,2022
8876,NPI6869607446,Amgen,Repatha,Food and Beverage,39.42,2022
8877,NPI6869607446,Amgen,Otezla,Food and Beverage,34.91,2022
8878,NPI6869607446,Amgen,Enbrel,Food and Beverage,32.5,2019
8879,NPI6869607446,Amgen,Otezla,Education,2031.09,2023
8880,NPI6869607446,Amgen,Enbrel,Food and Beverage,3.88,2022
8881,NPI6869607446,Amgen,Enbrel,Travel and Lodging,92.2,2022
8882,NPI9435801734,AstraZeneca,Symbicort,Food and Beverage,38.31,2023
8883,NPI9435801734,AstraZeneca,Farxiga,Food and Beverage,21.27,2023
8884,NPI9435801734,AstraZeneca,Farxiga,Speaker Fee,4435.18,2023
8885,NPI9435801734,AstraZeneca,Brilinta,Education,569.74,2023
8886,NPI9613364082,AbbVie,Humira,Food and Beverage,8.22,2022
8887,NPI9613364082,AbbVie,Humira,Food and Beverage,21.23,2023
8888,NPI9613364082,Pfizer,Lyrica,Food and Beverage,7.47,2023
8889,NPI9613364082,Pfizer,Xeljanz,Food and Beverage,4.95,2022
8890,NPI3378945018,Novartis,Cosentyx,Food and Beverage,28.76,2023
8891,NPI6477523648,Boehringer Ingelheim,Jardiance,Speaker Fee,1521.67,2022
8892,NPI6601104424,Novartis,Cosentyx,Food and Beverage,21.53,2021
8893,NPI6601104424,Novartis,Entresto,Food and Beverage,17.61,2020
8894,NPI3896007523,Pfizer,Eliquis,Food and Beverage,54.88,2023
8895,NPI3896007523,AbbVie,Humira,Speaker Fee,1864.21,2023
8896,NPI3896007523,Pfizer,Eliquis,Speaker Fee,1649.05,2023
8897,NPI3896007523,Pfizer,Lyrica,Food and Beverage,10.79,2023
8898,NPI3896007523,AbbVie,Imbruvica,Food and Beverage,26.67,2019
8899,NPI3896007523,AbbVie,Rinvoq,Food and Beverage,14.17,2021
8900,NPI1573765627,Pfizer,Eliquis,Grant,61815.66,2023
8901,NPI1573765627,Boehringer Ingelheim,Jardiance,Food and Beverage,16.32,2020
8902,NPI1573765627,Boehringer Ingelheim,Pradaxa,Speaker Fee,1500.2,2022
8903,NPI1573765627,AstraZeneca,Brilinta,Speaker Fee,6551.18,2022
8904,NPI2890043549,Pfizer,Xeljanz,Food and Beverage,63.46,2021
8905,NPI2890043549,Novartis,Zolgensma,Speaker Fee,2163.34,2021
8906,NPI2890043549,Novartis,Zolgensma,Food and Beverage,25.81,2023
8907,NPI2890043549,Novartis,Zolgensma,Travel and Lodging,366.42,2022
8908,NPI2890043549,Novartis,Zolgensma,Food and Beverage,17.03,2019
8909,NPI2890043549,Novartis,Cosentyx,Food and Beverage,49.07,2022
8910,NPI2890043549,Pfizer,Lyrica,Food and Beverage,11.89,2020
8911,NPI2890043549,AstraZeneca,Farxiga,Food and Beverage,37.85,2023
8912,NPI2389774852,Amgen,Otezla,Research,3083.98,2021
8913,NPI9336549888,Novartis,Cosentyx,Travel and Lodging,480.66,2019
8914,NPI9336549888,Pfizer,Eliquis,Research,52787.33,2021
8915,NPI9336549888,Pfizer,Xeljanz,Travel and Lodging,192.65,2023
8916,NPI9336549888,Novartis,Zolgensma,Consulting Fee,1777.38,2020
8917,NPI9336549888,Pfizer,Eliquis,Travel and Lodging,860.57,2020
8918,NPI9336549888,Pfizer,Lyrica,Food and Beverage,11.1,2022
8919,NPI9336549888,Pfizer,Eliquis,Food and Beverage,22.23,2020
8920,NPI9527264160,AbbVie,Rinvoq,Food and Beverage,18.62,2023
8921,NPI9527264160,AbbVie,Humira,Grant,16921.26,2022
8922,NPI9527264160,Boehringer Ingelheim,Ofev,Food and Beverage,15.78,2019
8923,NPI9527264160,Boehringer Ingelheim,Pradaxa,Food and Beverage,31.3,2020
8924,NPI7262052970,Eli Lilly,Verzenio,Food and Beverage,5.45,2023
8925,NPI7262052970,Eli Lilly,Taltz,Food and Beverage,10.98,2022
8926,NPI7262052970,Eli Lilly,Verzenio,Food and Beverage,37.99,2022
8927,NPI7262052970,Eli Lilly,Taltz,Food and Beverage,33.52,2022
8928,NPI7262052970,Eli Lilly,Verzenio,Food and Beverage,15.09,2022
8929,NPI7262052970,Eli Lilly,Verzenio,Food and Beverage,6.55,2023
8930,NPI7262052970,Bristol-Myers Squibb,Revlimid,Travel and Lodging,913.65,2019
8931,NPI7262052970,Bristol-Myers Squibb,Revlimid,Food and Beverage,93.77,2022
8932,NPI7262052970,Bristol-Myers Squibb,Eliquis,Food and Beverage,22.08,2022
8933,NPI7262052970,Bristol-Myers Squibb,Revlimid,Food and Beverage,11.08,2020
8934,NPI7262052970,Bristol-Myers Squibb,Opdivo,Consulting Fee,1854.49,2019
8935,NPI7262052970,Bristol-Myers Squibb,Revlimid,Royalty or License,15465.03,2019
8936,NPI3854527251,AstraZeneca,Farxiga,Food and Beverage,54.07,2023
8937,NPI5298867888,Eli Lilly,Taltz,Food and Beverage,30.63,2023
8938,NPI8353925652,Boehringer Ingelheim,Jardiance,Grant,56478.66,2019
8939,NPI8353925652,Boehringer Ingelheim,Pradaxa,Food and Beverage,58.85,2022
8940,NPI8353925652,Johnson & Johnson,Xarelto,Food and Beverage,21.34,2023
8941,NPI8353925652,Pfizer,Eliquis,Food and Beverage,39.4,2023
8942,NPI8353925652,Pfizer,Lyrica,Food and Beverage,7.27,2023
8943,NPI7708200986,Amgen,Repatha,Travel and Lodging,99.05,2021
8944,NPI8276044702,Amgen,Repatha,Food and Beverage,16.39,2022
8945,NPI8276044702,Amgen,Otezla,Food and Beverage,5.79,2022
8946,NPI8276044702,Amgen,Enbrel,Food and Beverage,12.06,2022
8947,NPI8276044702,Amgen,Enbrel,Food and Beverage,9.82,2022
8948,NPI6999442904,Bristol-Myers Squibb,Opdivo,Food and Beverage,5.04,2019
8949,NPI6999442904,Bristol-Myers Squibb,Opdivo,Education,592.07,2022
8950,NPI6999442904,Bristol-Myers Squibb,Eliquis,Speaker Fee,738.46,2020
8951,NPI7658865142,Merck,Gardasil,Travel and Lodging,104.4,2023
8952,NPI7658865142,Merck,Keytruda,Travel and Lodging,907.7,2023
8953,NPI7658865142,AbbVie,Rinvoq,Food and Beverage,13.7,2022
8954,NPI7658865142,AbbVie,Rinvoq,Food and Beverage,73.7,2021
8955,NPI7658865142,Merck,Januvia,Food and Beverage,30.65,2022
8956,NPI7747581851,Boehringer Ingelheim,Jardiance,Travel and Lodging,322.54,2022
8957,NPI8971706342,Eli Lilly,Trulicity,Royalty or License,7763.83,2019
8958,NPI4143895076,Amgen,Repatha,Food and Beverage,4.3,2019
8959,NPI3522613884,AstraZeneca,Brilinta,Food and Beverage,14.23,2023
8960,NPI6351118345,Pfizer,Lyrica,Food and Beverage,86.91,2019
8961,NPI7760576260,AbbVie,Humira,Travel and Lodging,281.81,2023
8962,NPI8119009774,Eli Lilly,Verzenio,Grant,16174.1,2021
8963,NPI8119009774,Eli Lilly,Trulicity,Food and Beverage,38.12,2023
8964,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,22.06,2023
8965,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,8.95,2020
8966,NPI8119009774,Eli Lilly,Taltz,Food and Beverage,6.29,2023
8967,NPI8119009774,Eli Lilly,Taltz,Education,474.43,2021
8968,NPI8119009774,Eli Lilly,Taltz,Food and Beverage,47.62,2023
8969,NPI8119009774,Eli Lilly,Taltz,Food and Beverage,14.06,2022
8970,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,26.48,2020
8971,NPI8119009774,Eli Lilly,Trulicity,Food and Beverage,79.27,2021
8972,NPI8119009774,Eli Lilly,Trulicity,Food and Beverage,22.45,2023
8973,NPI8119009774,Eli Lilly,Taltz,Travel and Lodging,588.49,2022
8974,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,364.33,2022
8975,NPI8119009774,Eli Lilly,Trulicity,Food and Beverage,25.49,2023
8976,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,4.32,2019
8977,NPI8119009774,Eli Lilly,Verzenio,Food and Beverage,7.37,2021
8978,NPI8119009774,Eli Lilly,Trulicity,Food and Beverage,14.47,2023
8979,NPI8119009774,Eli Lilly,Taltz,Food and Beverage,9.64,2021
8980,NPI4781120526,Pfizer,Eliquis,Food and Beverage,7.54,2022
8981,NPI4781120526,Novartis,Cosentyx,Food and Beverage,19.41,2023
8982,NPI5578482008,AbbVie,Imbruvica,Food and Beverage,15.84,2023
8983,NPI3344656646,AstraZeneca,Symbicort,Food and Beverage,11.82,2021
8984,NPI9209233043,AstraZeneca,Brilinta,Consulting Fee,508.49,2022
8985,NPI9209233043,Eli Lilly,Verzenio,Food and Beverage,286.76,2022
8986,NPI9209233043,Eli Lilly,Trulicity,Food and Beverage,16.86,2021
8987,NPI3780725881,Boehringer Ingelheim,Jardiance,Education,547.25,2022
